trip_id,start_time,end_time,headway_secs,exact_times
927f19e4-380c-4979-b34d-f8ab5ed3c534,03:15:00,04:03:00,2880,0
26987160-1a06-44d8-ab2f-41b2afced4e3,07:40:00,08:25:00,660,0
6d33e006-4346-4f29-a455-1bd6a4fbce66,10:26:00,12:06:00,600,0
d24c79e2-d5f1-480c-9dd3-1ba2482225b5,08:30:00,10:43:00,1140,0
707d1635-5963-42b2-8816-d2f5b4fa2f87,08:30:00,14:44:00,1020,0
3264d03c-f8af-45fe-9243-5afb198ddab4,04:30:00,05:04:00,2040,0
ce27f015-48a4-430c-9766-5d92a2c42cf9,05:50:00,06:53:00,3780,0
923f9c27-7bfc-4e6f-a3e0-d9b1e9ec4e81,08:45:00,11:15:00,900,0
c80f7559-a8f3-4582-91b0-28b9907dc6a2,18:47:00,20:42:00,1380,0
bbe62e6b-061f-4b7b-a547-2c68e9b5f180,06:45:00,08:51:00,840,0
87462e78-a470-4ab1-8800-d10a240b28c7,21:20:00,22:26:00,1980,0
840b88b7-dcd0-4072-b819-73b3e08b6a3e,05:00:00,06:08:00,4080,0
e504ad06-81a2-462d-8f2f-f06382036989,22:13:00,24:49:00,3120,0
526a68b4-c669-4106-b936-eeea388dcd06,14:33:00,15:00:00,1620,0
509287ba-9dd9-48d9-80e3-4a33fdafe1f0,15:49:00,16:49:00,900,0
a26d8aca-31d3-42f9-9b9e-7bb2a0b56a4f,13:02:15,13:22:15,600,0
d7e98188-9eeb-4ba0-a76c-f42eba96c03f,06:05:00,07:24:00,4740,0
60d7966b-86b9-4f4b-8182-eb3226d5156f,13:09:30,13:29:30,600,0
f6d4fc79-5461-4a67-a8ba-b96da84fc19f,10:08:00,10:26:00,540,0
78a9b250-8bbb-44e3-b28a-048bca5450de,23:18:00,25:33:00,2700,0
2daacf45-7c9f-4b41-9a92-e0d6b1d15210,16:43:00,17:46:00,420,0
c927bdeb-756c-4ccd-96fb-c073d15b76c0,19:03:00,19:43:00,480,0
b8b871da-ae7b-4f1d-8bfd-347a0fbb1694,14:36:00,18:42:00,360,0
5a2ffed2-aefe-40ca-8bd2-b9a0d172a144,22:28:30,25:38:30,1140,0
7300bb08-e5bc-4b5f-b6ac-43a3f01a35f9,16:12:00,17:32:00,1200,0
e99fb5b4-209c-46ea-a809-5d997d327405,14:30:00,15:30:00,720,0
c54a9074-a606-4f9e-b2fb-baeb4ad42ace,19:46:00,21:52:00,1260,0
b0e53043-3983-4009-9823-728afe2e2480,21:42:00,22:27:00,900,0
4e2ed637-0dbe-457e-ac1c-db8da597406a,22:03:15,23:07:15,1920,0
047662cb-f476-4a31-8230-d0d6ecf2252a,04:00:00,04:36:00,2160,0
f1bac286-192e-4152-ac05-e9fefcc37dba,19:35:00,20:55:00,1200,0
4ec8da21-be49-45ce-8aa0-001e8ed0a954,12:21:00,12:46:00,375,0
e6c1f82f-16e1-4d45-ac10-e4ee14b23ce7,17:21:30,19:01:30,300,0
13442236-343b-4457-b692-412e0d921412,22:41:00,24:23:00,2040,0
a6deeed5-89fc-475b-b187-9c24c51209f6,07:24:00,08:36:00,1440,0
6c80fe25-92be-4a0c-8833-0e257d0b04cd,19:36:00,22:36:00,2700,0
6893361a-4974-46d8-994c-20adac5ba227,18:00:00,19:36:00,1920,0
a3b8e852-7999-4138-8b1a-ab2fcf9ac1d3,22:00:00,24:02:00,3660,0
b82b28ee-1b9d-46c0-94d0-24861d1cfddd,11:09:00,11:49:00,600,0
13f15ff7-fd87-4884-852c-6b0e2298d641,05:45:00,07:07:00,4920,0
7b3de11a-a64a-4aea-93fe-dd1ea2cf520a,20:28:00,22:01:00,1860,0
034ca354-9633-457f-9520-ebe8776b2d36,22:41:00,24:04:00,4980,0
19aa61fd-da13-46ff-8c26-717d42977c85,11:33:00,12:57:00,1260,0
b3241ec6-2899-4281-a613-0b1c5bc29a64,21:06:00,22:12:00,1980,0
b82c2c95-01f7-4ed8-936f-65859d987b10,05:35:00,07:45:00,1560,0
755af2a0-b863-4356-9d86-747baa06897f,05:00:00,06:21:00,1620,0
4ac47239-5792-4dc2-a7ff-6fc2ee9fcc7f,12:41:00,14:44:00,2460,0
b309768a-a739-47c0-acea-db461b37034b,12:09:00,14:45:00,3120,0
339f67cc-9ba6-4c13-a915-ac1d9dd552e2,17:18:00,23:06:00,5220,0
a969c7fa-5322-40c3-b987-9174537fd2c0,09:41:30,10:21:30,300,0
d05c27a2-de19-4f01-88f3-f421a5886dbc,09:44:00,10:08:00,480,0
a906d04f-3d02-452e-b521-469c040c1e7a,15:56:00,16:28:00,960,0
43d9ff8a-ff81-4376-8723-ee0ffb352ece,23:07:15,23:46:15,2340,0
7c87879e-06d5-4bca-9356-a422a8bdb922,22:31:00,22:49:00,1080,0
88997cce-7da9-42fe-85df-2fe961bda2bf,17:51:00,19:27:00,1440,0
ec63ac57-21f8-4217-97af-6600612f76d6,12:15:00,14:43:00,2220,0
d95a82a1-118b-47f9-8e82-bd5723c6e98c,20:04:00,20:23:30,585,0
ecc75ada-dc3d-4dc7-9075-e5217fa44104,15:04:00,16:48:00,3120,0
3d659153-6867-448d-ba22-6d2ffc4fb9f7,21:03:00,23:01:00,3540,0
d03e258e-73a0-4b26-919b-f23d1692dcf7,16:38:45,17:21:30,285,0
98db92c9-f252-4935-b508-8ab935e734ec,20:33:00,22:41:00,1920,0
2df1b261-68b9-4349-86e5-b7bcce562da0,05:45:00,08:47:00,1560,0
f630e7da-3ce4-4f1c-91c8-49514027c8ff,22:27:00,25:23:00,960,0
b4341e91-d592-41c5-9727-88fefedf6a59,06:37:00,17:25:00,3240,0
75dff91b-773f-4f94-9d85-a53dc003118c,08:01:00,08:41:00,480,0
bc5d0183-3720-421c-ac21-a447af0d9b5f,20:30:00,21:42:00,720,0
79aa12e8-9539-40e1-bb3b-218d7d1769ec,07:10:00,07:52:00,840,0
68f4b8a5-83a1-4504-a070-559aa20bb27a,12:47:00,13:43:00,480,0
10e80217-9abc-4cb0-9218-ab74e69483d6,08:28:00,12:08:00,600,0
935de8de-14f9-4679-8b08-2aa2653a3655,22:25:00,24:31:00,1260,0
3bf9584e-bbc7-4cd7-b2a4-ba5977423111,08:43:00,10:08:00,1020,0
b4c06fb2-0c2b-48ec-bbc0-07d2e54d199c,14:52:00,19:51:00,780,0
145bd2a9-f6b6-4529-ae47-11de165cd2d2,17:19:00,19:49:00,1500,0
128d19e5-af12-4ddb-ba18-1b98507b8045,23:00:00,28:00:00,3600,0
2f98ba90-f446-4b3e-a53d-69e989ebabc2,12:08:15,12:43:15,525,0
b1543ded-4352-450a-874a-867ad4c269f3,19:02:00,19:26:00,480,0
cd3571af-5420-4c95-bc22-225832e42104,21:26:00,21:44:00,540,0
d559fac8-bfc3-4728-9334-528ba5dc6fb3,19:22:00,19:46:00,480,0
63e41740-9228-43f2-a488-1ca7cf0788e0,12:05:00,14:23:00,1380,0
7de992c3-50b1-49a9-9dcb-62cfaa73a5f0,20:38:00,21:16:00,1140,0
75d02cd2-4296-4a6a-941f-d1de7a9b001f,22:01:00,22:50:00,2940,0
cdd297d1-e59b-437b-9595-bdc8c8c3b153,11:52:00,12:22:00,600,0
098ad0af-d353-47d7-b000-b0746c5f8202,13:10:00,13:43:00,660,0
7ee51324-b5b6-4f5e-8924-aabf8b5ce655,05:59:00,08:47:00,720,0
d441b586-9998-454d-aa73-7dc2d56a1511,08:47:00,10:55:00,960,0
421fb7ae-ed01-4fed-8a5b-069d25178b9e,15:04:00,17:34:00,900,0
0f1a6793-c807-4263-95bc-6ea167a3f985,09:59:00,12:50:00,1140,0
316acd9e-28a6-4c88-848c-647e53d981a2,24:00:00,29:00:00,1200,0
d56b28b0-79b2-4eca-a016-cdc40bd0eeb6,14:29:00,15:14:00,540,0
200e7d4a-eea6-418d-bee8-54cbcadb879e,17:17:00,24:13:00,3120,0
5ba6199c-7732-485b-b18e-e1fd40d02609,07:05:00,21:19:00,3660,0
9b99f4e9-79d3-45f1-bfae-785591b7612e,08:20:00,22:08:00,5520,0
9c07834a-075e-4420-97f7-878db59487d0,06:10:00,12:18:00,5520,0
6fc0f6c9-2d59-443d-99e5-ba29228320c2,12:06:00,13:18:00,540,0
ce73db6c-ce67-4750-9192-4e85ae251ff7,15:31:00,19:25:00,1560,0
339305da-5373-44da-98d5-bb7302b57a1e,11:30:00,12:02:00,960,0
d6617606-7b5a-4aa6-b41e-63a79ddcce97,11:33:00,12:27:00,1620,0
9f51a9a6-1b66-4f49-9142-b070a3c3dbd2,22:36:00,23:42:00,3960,0
256a3498-3503-47c0-9a27-1adde29e6aac,15:00:00,16:36:00,1440,0
3f468311-a80d-4773-a01a-f879de67e3b0,18:04:00,18:55:00,1020,0
073336da-8b97-4e65-b58b-410895221746,10:45:00,12:08:15,555,0
cc6f3b16-7d86-4111-b650-8994ff023052,05:05:00,10:20:00,2100,0
9d5be6e3-59bd-4f08-8180-6628e37345af,11:32:00,15:02:00,2520,0
34182d82-6264-4c9d-9d48-66ed9fc9171a,13:56:30,14:16:30,240,0
d517b2be-932d-4ed2-bdb3-13a794e09758,08:27:00,09:02:00,525,0
fc5a85e7-9236-4ec1-bf63-ac5d72240d04,19:54:00,22:00:00,2520,0
53262fbe-2975-4c5d-a683-4f05336fe253,14:55:00,15:13:00,540,0
be416e02-541b-41ed-ba05-5a0478b5bb83,04:27:00,04:54:00,540,0
4f496f15-421d-4f2f-b57c-afd3fd795085,12:25:00,12:45:00,600,0
357fb716-74b3-40b6-b564-50da84365df5,05:18:00,05:39:00,420,0
4274e2d4-c883-4135-bfd0-af73306fed15,12:44:00,14:36:00,420,0
8c4cb638-f23a-496e-a6aa-7edfaacc8d69,19:49:30,20:28:30,780,0
5e0d36f5-338c-460d-b121-f89c940c39e7,12:49:00,14:29:00,600,0
cc6fa1d3-89c6-404a-ba3d-d53f65e6f699,21:55:00,22:25:00,900,0
8a4e5a9a-5808-4b4d-a371-43e69b604e8f,22:20:00,28:20:00,1440,0
e2a86a43-d56d-4493-96e5-f22956e5b6d3,06:05:00,06:51:00,2760,0
c85936c2-ecca-47b0-b40b-bdd4dd7dead7,19:21:00,20:27:00,1980,0
f8dc7219-dd69-41d5-9ae3-f2c5ff493a9b,08:50:30,09:30:30,1200,0
fd40bb9b-40f8-4718-8138-a8e06e669d72,16:31:00,18:21:00,1320,0
f5157f5c-1d4d-4dac-8d79-6c5d4b60b6b1,17:41:00,18:23:00,360,0
bb3176ba-2f97-4f0e-87d9-c0c260674010,19:01:30,19:45:30,330,0
db5d98ac-c279-4a35-862c-c756e8233ae2,18:29:00,19:53:00,840,0
c85ba4a6-f571-4ef3-8608-9bc02c14143c,19:06:00,19:22:00,480,0
b88eef85-568d-42ad-baad-897e19f2e774,13:51:00,14:31:00,600,0
4f9a023b-54c9-454a-a2f0-91417a73f836,10:44:00,11:50:00,660,0
5d8328c7-d710-466e-b935-35488f2be0f1,06:46:00,07:30:00,660,0
a390983b-a7a2-4d6d-86f2-8963db9ea69c,15:00:00,17:20:00,1200,0
ba56ae75-c359-4c1b-9772-b9522b7bb321,12:01:00,13:22:00,1620,0
a55be9f2-1785-4ada-9de8-c32fa5a6af31,15:30:00,17:31:00,660,0
8974d539-8246-4569-9607-5a2755d2dcae,06:14:00,08:49:00,1860,0
bf7128c1-1ad6-42b4-9bd2-ca8a1955e9ec,15:41:00,17:29:00,720,0
eea9f35a-1278-4838-a586-b8d1380ce47f,05:46:00,11:22:00,840,0
8b00fb27-1e96-4165-b9b9-3741a91327aa,13:56:00,14:14:00,1080,0
7b123368-66c3-4ca1-8070-06a9bad1d270,16:00:00,18:36:00,1560,0
beff3a35-6319-45f9-82c6-1a1d2ee5b2d3,09:26:00,10:56:00,1800,0
20b32506-a74c-4891-95d6-4795082d244a,05:55:00,06:23:45,345,0
768648b9-eda1-49b4-b52a-20879d4401f3,18:55:00,19:27:00,960,0
775afa4a-7a6e-4ac2-92d7-c05b7d9c8a46,13:18:00,13:34:00,480,0
673e3c76-62ab-47d7-8181-41ba55b3c470,09:18:00,14:12:00,840,0
325f6f3a-433c-4c02-8175-f41a98320052,22:53:00,26:30:00,1860,0
bb5df5d1-4e15-4de9-a663-c2c27a0941bf,12:22:00,12:49:00,540,0
bbe31f8b-ffcd-48c1-bc58-a0ea25f9ee4b,14:06:30,14:54:30,360,0
520c53f0-8280-47c6-a303-61bc60e0d953,16:36:00,18:00:00,1680,0
398485ec-851e-4d34-8caa-bdc2406f9afc,04:15:00,05:05:00,3000,0
77bc28d7-e103-43d1-9b9c-3ed1fb5eeec4,16:24:00,19:54:00,2100,0
4bb94e00-b540-40de-bfed-c4cf17fc04e0,25:23:00,26:17:00,1080,0
ee9806b1-34c4-4995-8d59-691496ea6f13,07:30:30,08:50:30,960,0
da9870c8-b602-479c-b5c1-205dd90c0ddc,04:00:00,04:16:00,960,0
e7cf69ce-acce-44da-95a4-a7a7cdfbb2a8,15:59:00,17:39:00,1200,0
5f21bbcc-b861-4aff-b6b3-bc7d2625cff9,04:16:00,04:52:00,540,0
3e4e55d1-19e1-419b-a9b4-4611b997445a,05:58:00,07:42:00,240,0
96216dbc-036d-41b3-81f9-311fdd1daf76,17:20:00,21:44:00,2640,0
54f576cb-66cc-4162-b2e6-2a7b617538fa,09:02:00,09:46:00,660,0
bcefb62e-e43d-4b3a-b2d3-4773b1751ada,04:30:00,05:19:00,2940,0
f88581c0-4c80-4109-ac79-cb4d91117bab,18:44:00,19:24:00,300,0
d688b8f5-44c7-4a68-ae02-7c450886fcbe,15:12:00,16:16:00,960,0
08449c8e-67d3-43f8-b3c1-dcb2c90e9961,13:22:00,15:06:00,1560,0
99e35278-56e7-47ff-924b-b5b88d775323,16:37:00,16:55:00,360,0
128044d3-9fb4-47ca-a9d7-65e56234a9db,08:05:00,08:23:45,375,0
f6748ad1-3e21-41f6-9ff3-fefc07b9e498,07:51:00,09:19:00,1320,0
f9140285-dc9c-46e7-829c-47367396559f,10:25:00,11:09:00,660,0
bcb3c970-b87c-4b63-ab72-da6b43d25754,17:31:00,18:31:00,720,0
c22fb754-26a9-4f7d-9ee0-c2147fbca7ea,06:31:00,07:31:00,900,0
df42b255-0f96-4b8c-b17d-83314bca4060,08:27:00,09:47:00,1200,0
e746988e-6b3c-4e0b-9aa1-6e676846181b,20:29:00,22:02:00,1860,0
f92c444d-ef44-4b7d-980b-bee359be3fec,22:26:00,24:41:00,2700,0
5ba62349-8fcc-4358-97b8-a6a696823306,16:29:00,22:11:00,3420,0
b6e4264c-d878-4595-a111-4bdd0f05a381,07:22:00,10:50:00,3120,0
9f18a514-1b8e-4c22-a71d-1335ce0d363f,10:13:00,12:41:00,2220,0
7cbeccd9-d8c0-4916-bebb-d17b8478de21,16:36:00,23:39:00,2820,0
48f63109-5f26-41b8-918f-7b5a178fd678,06:10:00,08:37:00,2940,0
fa7faf77-011a-4a7f-b47b-436b912a6ffc,13:06:00,15:31:00,1740,0
1b2891e8-a402-411a-a81c-425c0d069b1d,15:18:00,17:51:00,660,0
b783fd21-d246-4290-88b5-0174b62f7c11,15:19:00,16:43:00,360,0
48892b51-4184-45bf-b93c-d528a7468e96,13:45:00,15:51:00,840,0
17368492-fe0b-4a1c-8078-7fc8629bee65,19:27:00,21:57:00,3000,0
bb5fe85d-0874-4438-86ef-897d66e64628,20:46:30,22:42:30,1740,0
b7722155-4017-498c-8308-d64f2531062a,21:41:00,22:53:00,1440,0
c0565998-a6d2-4ce1-bf75-9996dcb3e726,22:32:00,23:34:00,1860,0
2ce2b99f-8077-4479-a33d-3ef224f9a1b5,12:30:00,13:47:00,660,0
047fe5f6-d896-4328-ae96-356d3718139d,08:45:30,09:06:30,420,0
558bdb5f-7d8e-43c2-b3b0-8370985f34b0,04:55:00,05:42:00,2820,0
e7269616-4299-47ac-ab04-3aaf1493e69d,14:55:00,16:21:00,5160,0
52ce605c-ec08-40d2-bf8e-edc6de5f4be6,13:10:30,13:48:30,1140,0
977483cb-2bb7-4bcb-b05e-13c4016781d1,19:05:00,19:27:30,450,0
3ad74bef-8740-4af5-9528-3afd3228c81e,05:38:15,06:03:15,300,0
435f0885-581f-4c85-8d3d-b61a8eae8bf6,14:03:00,14:26:00,1380,0
027989b3-b837-414b-ad0c-3de4de765013,14:30:45,15:19:30,585,0
d0e2bb1d-8f92-44b6-b338-d0b44681d80a,21:44:00,23:32:00,3240,0
3caa8980-57a6-4c53-abc2-af6eb1b22f76,15:06:00,15:35:00,1740,0
f7628577-f517-4ebd-ac7c-9ec9cf370fa1,06:12:00,08:02:00,660,0
ba547811-fee2-44c0-822b-3adc990b0ad5,08:30:00,14:44:00,1020,0
3a610856-0b24-41b1-9e73-27f99c899ed4,16:17:00,18:01:00,780,0
a93223d8-46b7-4837-9949-ee3b3ce3bc1f,06:20:00,08:00:00,3000,0
80d1783a-791b-4040-aba9-8094e3b0df3f,09:29:00,12:05:00,1560,0
07b252fb-d7bf-4a9d-8f51-47f834906dbd,14:26:00,15:31:00,3900,0
41677c1f-c998-48db-9cbf-60ab118fbef9,03:50:00,04:19:00,1740,0
289ab63e-5448-4929-bf0e-e7f1145d1df1,06:46:00,07:42:00,480,0
6dc20c16-e5f6-4589-b113-b6bf4707cabb,10:40:00,11:16:00,720,0
17c15757-2a6c-4441-8e8b-6df9d1f79f78,20:51:00,21:29:00,1140,0
8ae96cca-5294-414d-8e53-aabfcd7f9cf2,03:50:00,04:09:00,1140,0
2d608c82-6319-4263-8e49-d89c7ff9ac08,18:33:00,20:09:00,960,0
2e8ea070-b75a-44ba-a013-b8188a13802c,05:15:00,06:46:00,420,0
5e95b0ca-e044-4db5-94d0-80dee62e2e1f,06:46:00,07:42:00,480,0
c8f57450-02bb-40c2-b693-c02b52591315,12:46:00,14:30:00,780,0
0b6d1f9d-e193-4ad3-a16c-14ee70970db3,21:29:00,22:21:00,1560,0
9efc506c-6505-4a0b-8ff6-71191114d796,08:49:00,09:22:00,660,0
0b22d559-8d2d-453e-9abe-0d185e4e6f84,03:50:00,04:09:00,1140,0
8fd7760a-c3b5-44b8-8d54-20650b651f73,09:50:00,11:06:00,1140,0
fa7ba98a-ec38-4033-b8a8-a6b8e94ce8b4,13:09:00,14:45:00,1920,0
8c92ef80-86fc-4c76-8f37-e62873b57f66,14:45:00,16:11:00,2580,0
b718b883-00d2-4a9a-92ce-730ab396edc5,15:54:00,17:22:00,2640,0
1185df5b-3b7e-4388-8ac2-41ccb7762760,17:22:00,21:07:00,2700,0
9659b343-dfdf-455c-83d2-e46cf7965012,06:10:00,07:21:00,4260,0
ffddfd84-e352-47e0-bd80-d97bcb4f89be,10:33:00,11:09:00,720,0
648d18a3-ba54-4492-abd7-0f8952d3dad6,19:34:00,21:30:00,1740,0
6c6a5b01-d8f9-4523-ad93-8d07c0429538,13:34:00,15:19:00,420,0
c1581c7c-9aa8-453d-8b5f-81b4bb3c7f20,09:07:00,09:47:00,1200,0
429a32be-c2ff-4381-a571-69ae4fa157e0,19:25:00,21:07:00,2040,0
1a31b76d-3410-46a4-901f-1ed092d0d30a,05:28:00,05:55:00,405,0
9a0b38ce-2d45-4545-8e05-f703b99016d3,21:26:00,22:35:00,4140,0
e1bddf11-b3ca-46cf-a814-ecd639585f9b,24:00:00,29:00:00,1200,0
6284c803-3e41-463c-ac48-6e676f0250dd,11:42:30,12:42:30,360,0
07662078-bc87-46f0-bf7d-72fd32b13e1f,09:30:30,10:54:30,1260,0
32fedd67-f41c-4ba4-ad88-c314f9de6d32,13:45:00,15:00:00,1500,0
f63a823a-a39e-4096-bd01-c402ab9cdc19,16:04:00,21:56:00,5280,0
aa9f6016-0a83-4709-94b8-c1607902aa53,16:55:00,17:41:00,345,0
1b0ef2f1-2c46-4db6-aa0e-a3dc544e5f30,17:46:00,18:42:00,480,0
fa298b53-f9fe-48ea-a151-88dae8596bcc,21:21:00,22:33:00,4320,0
1224dc30-f029-4679-aaa2-b5e31f7b72df,06:10:00,07:01:00,3060,0
b78607d9-782a-4cd6-a976-9a4b6a630ec9,05:43:00,09:11:00,960,0
d0b5a57d-dcef-42ae-ab40-4457ecdba81c,20:05:45,20:21:15,465,0
74a4ff4a-b348-4392-b439-4f0ee061c6a6,07:10:00,08:49:00,1980,0
b2c8581c-bee8-4dab-912f-d334e171be0f,19:41:00,20:07:00,780,0
0c194274-b474-4f7e-8a4a-6a2006e53d2b,04:00:00,05:07:00,4020,0
0646ebf4-ac6a-4530-97ae-a6391e920a97,18:43:00,19:23:00,600,0
5c9f0543-5028-4405-9d74-4ed957a69ff4,05:07:00,07:08:00,660,0
0183bfb0-c71a-4c36-89fb-6c84e2f23c17,19:47:00,20:32:00,900,0
2bcc8861-1a06-4049-95f0-c17fb4ec80b0,08:53:30,10:41:30,1080,0
b2add17c-eeb0-47d1-ab02-2a8e2fa9bca1,19:42:00,21:54:00,2640,0
5208f51a-ea75-4b8f-9009-b25b2a2e73d1,18:44:00,21:53:00,1620,0
bac2d86f-3caa-4929-a119-fe702ca21038,21:43:00,25:35:00,1740,0
812d0bce-a4e2-4b77-8945-cafafc022266,21:30:00,22:36:00,1320,0
e51f418f-8c44-4ca6-bd83-02661ec1c95c,12:51:00,14:03:00,1440,0
43821327-5fc7-476f-8330-570ca8d1dcac,08:05:30,08:27:15,435,0
96cfd24d-dbfe-40cf-8cf5-bd3ee290aba9,08:43:15,09:22:15,585,0
0596aa9d-81a8-4aff-a43d-c5d8cbc4d351,10:32:15,11:12:00,795,0
85f21a48-01fe-4183-8a84-414f8ecca61f,14:38:45,15:17:45,585,0
817638be-a6ff-4fc6-b54b-f21835ea8a95,15:35:15,15:58:30,465,0
0e735c5a-b36d-4054-9db1-475df00f1d12,15:58:30,16:13:30,450,0
069de3e2-7799-4e00-9550-def2bb99b974,16:13:30,18:26:30,420,0
601ab5a8-6726-46df-b55b-833407d97326,18:26:30,18:41:00,435,0
dcd03d40-8039-4838-be4f-86f2eb72fba7,18:41:00,19:07:15,525,0
c0b2a58f-44ff-4c26-9337-33f9c634b721,19:07:15,19:25:15,540,0
9b5a60c1-d8fe-447c-a13a-0ca584d459b5,19:25:15,19:47:15,660,0
4481dce3-7e3b-4d1b-8f5b-bc55f8884a0d,19:47:15,21:27:15,1200,0
68473137-c6e0-4f2f-aa57-baa21012a988,23:00:00,28:00:00,3600,0
12a19927-8bf6-451a-b9d8-76fb36831475,14:37:30,18:22:30,180,0
9bfd6bcd-0b2b-434d-a3f1-a1511326c62b,21:45:00,24:13:00,2220,0
091ba377-3dac-48a4-84ae-702a5e239538,21:29:00,22:21:00,1560,0
1b921732-8636-4bd7-80be-686b547e6aa3,05:15:00,05:56:00,2460,0
d9bf7528-48fc-4a92-8403-f930a931b8b6,19:53:00,20:29:00,1080,0
b96f4544-43cc-44ec-a753-87c73d766b1b,13:17:00,13:53:00,2160,0
f3623ae5-dbf0-4fd4-9000-3d3ff64d8f75,22:22:00,23:34:00,2160,0
9cef430f-48d7-40ec-a6f7-a307b2747797,06:43:00,07:50:30,675,0
21cca84d-7d93-4b47-b043-4de2a1518215,17:57:00,18:22:00,750,0
781a6300-8e46-41f8-8189-c2e2cecfa479,15:17:00,16:17:00,720,0
a53ba019-8e52-4b6c-adc5-4ebaa141ed81,14:38:00,16:29:00,2220,0
fea1d6e1-9480-4fc5-90ca-b4f686cb27ce,10:50:00,12:36:00,3180,0
79815262-780f-4825-b426-41221ddb0221,07:13:00,10:13:00,2160,0
58a36486-40aa-4db1-b81d-fb3d350383f4,17:52:00,18:26:00,1020,0
f6b7b23c-f804-4703-8f5d-60025e57e039,14:28:00,15:31:00,1260,0
46aa0e45-83b8-4551-99ac-c928b4e12ff0,08:37:00,12:09:00,3180,0
aad1ced8-6447-47ca-b80b-a5ce42ec9246,18:04:00,19:24:00,600,0
988d6dd8-fa84-4b1f-96e7-5c0f3effffb9,09:09:00,09:29:00,600,0
39339b23-5dc4-4d96-be15-da8105d19d8a,14:07:00,14:31:00,720,0
62a6abb3-6e31-4b22-b8e3-ada1d0f8001c,15:56:00,16:44:00,480,0
cfc3b294-8084-4461-b622-039b556b627f,23:00:00,28:00:00,3600,0
1368f78a-c569-46fc-8b6d-7da1bf2100b5,13:22:15,14:57:15,570,0
ef71ec48-f57f-456c-a41d-de9fb931d472,07:47:00,08:05:00,540,0
40b955c9-f2e6-40fa-83a8-00a08b2132e7,18:46:00,21:16:00,1800,0
27873e03-9fa6-46e7-918d-13665b38a929,07:46:00,08:08:00,660,0
25763c27-2921-425f-a7b5-a655ec7af8b7,06:15:00,06:33:00,540,0
bc4188fd-7226-461c-9576-75e3bc037a01,17:38:00,18:42:00,480,0
92dcc879-b4f7-4462-b2d3-d090525dc2e8,07:05:00,08:45:00,600,0
aa9adc14-e347-4930-8620-7166d70e7879,03:14:00,06:10:00,960,0
519fef0e-f17d-400d-beb6-c32c054e4e3f,07:09:00,12:33:00,3240,0
d54e2a25-8083-4a12-ba6f-03755e91edd0,04:00:00,04:50:00,3000,0
4f5f9f4d-c063-43e1-9098-94d498651e9a,06:20:00,08:26:00,840,0
1d3ac6a9-3c4e-4879-a92d-8e9adbea701f,09:51:00,11:11:00,1200,0
0c9a4acf-5bd0-4740-962f-d6cde2a021c7,11:11:00,12:56:00,1260,0
13885f4b-8566-45aa-946f-b2ffb0241d90,12:37:00,14:32:00,1380,0
b0a6276f-fef8-43e9-ba71-77b13b22c331,08:50:00,09:41:00,1020,0
e2ec1921-b38e-4eff-8c4d-1c30567ec621,05:50:00,10:46:00,2220,0
5af1f950-95b7-4256-955c-d40c46650b55,05:55:00,07:11:00,4560,0
bc917e3e-3fe3-4fea-ad46-6fa341aacdc3,14:02:00,14:23:00,1260,0
d8d43aaf-9368-42c5-b13a-b4a6ede98d36,08:03:00,08:28:30,510,0
34ff6c18-e661-4669-85aa-086fc71b0211,10:23:30,10:42:00,555,0
370891d0-97c0-4c99-8386-5aafc6e41ecf,14:29:45,15:07:45,570,0
7c257ae0-552a-4b67-8629-e03dde86d1f1,07:21:00,07:43:30,450,0
fd7ae8c0-8c93-4c54-85ee-0a43b3b6135d,08:07:30,08:24:30,510,0
86eb5c71-a0b6-43ef-ba1a-7650e3365e2e,09:00:30,09:48:00,570,0
8d43f685-658b-4807-9b63-984273af8120,10:29:00,10:47:30,555,0
69c7b07c-8736-4600-ac6c-d2882e4e98ea,05:01:00,05:57:00,480,0
1fd70ea3-466d-4384-a3fa-e1190df0db4a,18:54:00,20:18:00,1260,0
294f5e17-eb89-44de-ac11-880ba78d6d00,13:02:45,14:37:15,630,0
65a5e427-a652-4f79-9d16-9b52832fd785,05:00:00,05:41:00,2460,0
0918fe2b-8e4f-4c00-9eaa-4a455e514ad9,10:03:00,11:24:00,540,0
9efb35c7-a0a9-430c-a952-3c93bcecbe0f,11:24:00,12:04:00,480,0
8a6bc9a6-5609-45c3-8320-b1d9b8fe6271,23:00:00,28:00:00,3600,0
98f68841-6e30-43e4-8036-4a65a94b3225,15:14:00,15:54:00,480,0
b51512f7-27ac-4a44-8151-f5b6fb2f305d,19:01:00,19:55:00,1620,0
998c7051-a90e-4f6c-999f-c0d82903a2c5,12:52:00,13:58:00,1320,0
45bb20ab-ef5e-49ef-90fd-8556b4eae559,06:56:00,10:56:00,1200,0
4f850c3e-f636-4ea5-8479-908858ba849e,24:12:00,29:12:00,3600,0
f5270270-4559-4e4f-8e23-07b1175f65ae,06:00:00,22:00:00,3600,0
42e9a3b5-eda7-4b1d-bbd1-dab1473e738b,03:15:00,05:00:00,2100,0
7b39efef-8d64-41db-8142-f0db47ab4ab1,19:45:00,20:39:00,3240,0
dbf10af2-9de2-49e8-ae7a-c8859e40bb9f,21:54:00,24:36:00,3240,0
e4fbc93b-04b3-4734-886c-7db3b1682599,05:00:00,07:10:00,780,0
