stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
4123O00016C0,"","Rua Godofredo Viana,64","",-22.91377,-43.36413,"","",0,"","",,""
4123O00017C0,"","Rua Godofredo Viana,254","",-22.91485,-43.36609,"","",0,"","",,""
4123O00019C0,"",Ponto Final Linha(s): 859,"",-22.91885,-43.35997,"","",0,"","",,""
4123O00028C0,"",Estrada do Cafundá próximo ao 1850,"",-22.91108,-43.37797,"","",0,"","",,""
4123O00029C0,"","Estr. do Cafundá, 2232","",-22.908832,-43.378486,"","",0,"","",,""
4123O00030C0,"","Estr. do Cafundá, 2330","",-22.90719,-43.37923,"","",0,"","",,""
4123O00033P1,"",Terminal Mestre Candeia (Tanque) :: Plat. Oeste,"",-22.915641,-43.361243,"","",0,4123O00050T0,"",,""
4123O00034C0,"","Estr. Cmte. Luís Souto,477","",-22.910636,-43.363206,"","",0,"","",,""
4123O00035C0,"","Rua Candido Benicio, oposto ao Largo do Tanque","",-22.915198,-43.36147,"","",0,"","",,""
4123O00037C0,"","Avenida Geremário Dantas ,269","",-22.92247,-43.36076,"","",0,"","",,""
4123O00038C0,"","Avenida Geremário Dantas , L/O 152","",-22.92049,-43.36022,"","",0,"","",,""
4123O00040C0,"",Rua Lopo Saraiva 138,"",-22.925702,-43.359806,"","",0,"","",,""
4123O00044C0,"","Avenida Geremário Dantas,142","",-22.919791,-43.360448,"","",0,"","",,""
4123O00050T0,"",Terminal Mestre Candeia (Tanque),"",-22.915336,-43.360914,"","",1,"","",,""
4123O00051P1,"",Terminal Mestre Candeia (Tanque) :: Plat. Central,"",-22.915667,-43.36116,"","",0,4123O00050T0,"",,""
4123O00052P2,"",Terminal Mestre Candeia (Tanque) :: Plat. Leste,"",-22.915724,-43.361002,"","",0,4123O00050T0,"",,""
4123O00053C0,"",Ponto Final: Covanca,"",-22.91692,-43.34389,"","",0,"","",,""
4123O00054C0,"",ABANERJ,"",-22.914683,-43.34979,"","",0,"","",,""
4124O00004C0,"",Praça Seca,"",-22.898012,-43.352228,"","",0,"","",,""
4123O00018C0,"","Rua Godofredo Viana,362","",-22.916959,-43.367463,"","",0,"","",,""
4122O00265C0,"",Ponto Final Linha(s): 803,"",-22.93602,-43.371936,"","",0,"","",,""
4122O00292C0,"","Estr. do Tindiba, 570","",-22.927459,-43.361404,"","",0,"","",,""
4123O00015C0,"","Rua Godofredo Viana, S/n","",-22.912365,-43.361923,"","",0,"","",,""
4122O00254C0,"","Estrada do Outeiro Santo,440","",-22.93152,-43.388365,"","",0,"","",,""
4124O00003C0,"",Albano,"",-22.901801,-43.354926,"","",0,"","",,""
4123O00007C0,"",Nuporanga,"",-22.91355,-43.36042,"","",0,"","",,""
4123O00006C0,"",Elvira da Fonseca,"",-22.91509,-43.36059,"","",0,"","",,""
4123O00036C0,"",Tanque,"",-22.915768,-43.36193,"","",0,"","",,""
4123O00042C0,"",Nelson Cardoso,"",-22.917542,-43.361374,"","",0,"","",,""
4123O00039C0,"",Virginia Vidal,"",-22.917656,-43.361086,"","",0,"","",,""
4123O00031C0,"",Geremário Dantas,"",-22.917653,-43.360093,"","",0,"","",,""
4124O00006C0,"",Pedro Teles,"",-22.89818,-43.350146,"","",0,"","",,""
4124O00008C0,"",Doutor Bernardino,"",-22.896967,-43.348397,"","",0,"","",,""
4124O00010C0,"",Rua Luiz Beltrão próximo ao 1396,"",-22.89228,-43.35733,"","",0,"","",,""
4124O00011C0,"",Rua Luiz Beltrão próximo ao 1580,"",-22.89377,-43.35586,"","",0,"","",,""
4124O00012C0,"",Cândido Benício,"",-22.89643,-43.35252,"","",0,"","",,""
4124O00016C0,"",Capitão Machado,"",-22.8954,-43.34742,"","",0,"","",,""
4124O00017C0,"",Rua Pedro Teles próximo ao 55,"",-22.89369,-43.34688,"","",0,"","",,""
4124O00020C0,"",Praça Seca,"",-22.897859,-43.352602,"","",0,"","",,""
4124O00023C0,"",Godofredo Viana,"",-22.911769,-43.360481,"","",0,"","",,""
4124O00028C0,"","Rua Pinto Teles,570","",-22.88686,-43.35009,"","",0,"","",,""
4124O00030C0,"","Rua Pinto Teles,311","",-22.8881,-43.34777,"","",0,"","",,""
4124O00031C0,"",Rua Marangá 912,"",-22.90189,-43.34779,"","",0,"","",,""
4124O00034C0,"","Rua Pinto Teles,784","",-22.88569,-43.35199,"","",0,"","",,""
4124O00036C0,"","Rua Pinto Teles,1298","",-22.8835,-43.35609,"","",0,"","",,""
4124O00038C0,"",Rua Luiz Beltrão próximo ao 1311,"",-22.89223,-43.35721,"","",0,"","",,""
4124O00039C0,"",Escola Municipal Sobral Pinto,"",-22.897234,-43.354252,"","",0,"","",,""
4124O00043C0,"",Rua Parintins próximo ao 151,"",-22.89443,-43.3559,"","",0,"","",,""
4124O00044C0,"",Rua Baronesa próximo ao 126,"",-22.89476,-43.35476,"","",0,"","",,""
4124O00046C0,"",Ponto Final: Praça Seca :: Linha 371,"",-22.901318,-43.347259,"","",0,"","",,""
4124O00048C0,"",Praça Seca :: Linhas para o Castelo,"",-22.900065,-43.347602,"","",0,"","",,""
4124O00049C0,"",Ponto Final: Praça Seca :: Linha 353,"",-22.904875,-43.356903,"","",0,"","",,""
4124O00050C0,"","Rua Maricá, 320","",-22.890381,-43.34553,"","",0,"","",,""
4124O00057C0,"",Ponto Final: Praça Seca :: Ônibus Executivo,"",-22.90056,-43.346937,"","",0,"","",,""
4124O00058C0,"",Japurá,"",-22.900466,-43.349828,"","",0,"","",,""
4124O00060C0,"",R. Quiririm próximo ao 789,"",-22.884831,-43.356152,"","",0,"","",,""
4124O00061C0,"",Rua Luiz Beltrão próximo ao 1533,"",-22.893098,-43.356194,"","",0,"","",,""
4124O00063C0,"",Parintins,"",-22.89718,-43.358112,"","",0,"","",,""
4124O00064C0,"","R. Florianópolis,517","",-22.896842,-43.359556,"","",0,"","",,""
4124O00065C0,"","R. Florianópolis,351","",-22.896453,-43.361048,"","",0,"","",,""
4124O00066C0,"","R. Florianópolis,L/O 351","",-22.896592,-43.361227,"","",0,"","",,""
4125O00007C0,"",Rua das Rosas 306,"",-22.88135,-43.36337,"","",0,"","",,""
4125O00008C0,"",Rua das Margaridas 120,"",-22.880502,-43.360553,"","",0,"","",,""
4125O00009C0,"",Rua Quiririm próximo ao 418,"",-22.88248,-43.35847,"","",0,"","",,""
4125O00010C0,"",Rua Quiririm 962,"",-22.88562,-43.35517,"","",0,"","",,""
4125O00013C0,"",Rua Luiz Beltrão próximo ao 1021,"",-22.89059,-43.35986,"","",0,"","",,""
4125O00014C0,"",Ponto Final: Vila Valqueire :: Ônibus Executivos,"",-22.88306,-43.36801,"","",0,"","",,""
4125O00017C0,"",Rua das Camélias próximo ao 292,"",-22.88007,-43.3668,"","",0,"","",,""
4125O00018C0,"",Rua das Camelias próximo ao 590,"",-22.88265,-43.36716,"","",0,"","",,""
4125O00020C0,"",Rua Luiz Beltrão próximo ao 118,"",-22.88487,-43.36687,"","",0,"","",,""
4125O00021C0,"",Rua Luiz Beltrão próximo ao 286,"",-22.885972,-43.365643,"","",0,"","",,""
4125O00022C0,"",Rua Luiz Beltrão próximo ao 498,"",-22.88764,-43.36388,"","",0,"","",,""
4125O00023C0,"",Rua Luiz Beltrão próximo ao 823,"",-22.88944,-43.3617,"","",0,"","",,""
4125O00024C0,"",Rua Luiz Beltrão próximo ao 1018,"",-22.89071,-43.35996,"","",0,"","",,""
4125O00025C0,"",Ponto Final: Vila Valqueire :: Ônibus Convencionais,"",-22.88302,-43.36758,"","",0,"","",,""
4125O00033C0,"",Rua Quiririm próximo ao 80,"",-22.87958,-43.35841,"","",0,"","",,""
4125O00035C0,"","Rua Anália Franco ,180","",-22.88075,-43.35656,"","",0,"","",,""
4125O00036C0,"","Rua Anália Franco,340","",-22.882473,-43.356506,"","",0,"","",,""
4125O00037C0,"",Rua Quiririm próximo ao 1239,"",-22.88748,-43.35552,"","",0,"","",,""
4125O00038C0,"",Rua Quiririm oposto ao 998,"",-22.885962,-43.354929,"","",0,"","",,""
4125O00039C0,"",Rua Quiririm próximo ao 708,"",-22.88427,-43.35711,"","",0,"","",,""
4125O00040C0,"",Rua Quiririm próximo ao 455,"",-22.88183,-43.35885,"","",0,"","",,""
4125O00041C0,"",Rua das Camélias esquina com a praça Saiqui,"",-22.88307,-43.367,"","",0,"","",,""
4125O00042C0,"","Rua das Verbenas,205","",-22.87846,-43.36595,"","",0,"","",,""
4125O00043C0,"",Inhamuns,"",-22.89613,-43.36424,"","",0,"","",,""
4125O00001C0,"",Porto Santana,"",-22.88496,-43.37392,"","",0,"","",,""
4125O00030C0,"",Porto Santana,"",-22.88426,-43.37352,"","",0,"","",,""
4125O00031C0,"",Cairuçu,"",-22.8816,-43.37096,"","",0,"","",,""
4125O00002C0,"",Cairuçu,"",-22.8818,-43.37091,"","",0,"","",,""
4125O00003C0,"",Jabitacá,"",-22.87997,-43.37007,"","",0,"","",,""
4125O00032C0,"",Verbenas,"",-22.87783,-43.36966,"","",0,"","",,""
4125O00004C0,"",Verbenas,"",-22.87836,-43.36964,"","",0,"","",,""
4125O00028C9,"",Monclaro Mena Barreto,"",-22.877465,-43.373175,"","",0,"","",,""
4125O00016C0,"",Jambeiro,"",-22.877172,-43.369964,"","",0,"","",,""
4125O00005C0,"",Camélias,"",-22.87726,-43.36736,"","",0,"","",,""
4125O00027C0,"",Praça do Valqueire,"",-22.87822,-43.36308,"","",0,"","",,""
4124O00052C0,"",Pinto Teles,"",-22.889644,-43.34654,"","",0,"","",,""
4124O00018C0,"",Dias Vieira,"",-22.891,-43.3477,"","",0,"","",,""
4124O00051C0,"",Guaporanga,"",-22.89326,-43.34865,"","",0,"","",,""
4124O00054C0,"",Mário Pereira,"",-22.893403,-43.34911,"","",0,"","",,""
4124O00019C0,"",Doutor Bernardino,"",-22.89473,-43.34983,"","",0,"","",,""
4124O00005C0,"",Flávio Império,"",-22.89565,-43.35029,"","",0,"","",,""
4124O00021C0,"",Florianópolis,"",-22.899775,-43.353918,"","",0,"","",,""
4124O00033C0,"",Cândido Benício,"",-22.89911,-43.35167,"","",0,"","",,""
4124O00055C0,"",Albano,"",-22.902442,-43.355699,"","",0,"","",,""
4124O00022C0,"",Chacrinha,"",-22.90419,-43.35696,"","",0,"","",,""
4125O00045C0,"",Rua das Margaridas 384,"",-22.881793,-43.362883,"","",0,"","",,""
4125O00046C0,"",Rua Luiz Beltrão próximo ao 97,"",-22.88479,-43.36655,"","",0,"","",,""
4125O00047C0,"",Rua das Margaridas 271,"",-22.881689,-43.362494,"","",0,"","",,""
4125O00048C0,"",Rua das Margaridas 33,"",-22.88064,-43.360574,"","",0,"","",,""
4125O00049C0,"",R. Quiririm próximo ao 1160,"",-22.887341,-43.355566,"","",0,"","",,""
4125O00050C0,"",Rua Quiririm próximo ao 1598 - Vila Valqueire,"",-22.889476,-43.356993,"","",0,"","",,""
4125O00051C0,"",R. Quiririm próximo ao 1493,"",-22.88968,-43.356922,"","",0,"","",,""
4125O00053C0,"",Rua Luiz Beltrão próximo ao 619,"",-22.888305,-43.362978,"","",0,"","",,""
4125O00054C0,"",Rua Luiz Beltrão próximo ao 271-315 - Vila Valqueire próximo ao 305,"",-22.886288,-43.36507,"","",0,"","",,""
4125O00055C0,"",R. das Camélias próximo ao 319,"",-22.880238,-43.366633,"","",0,"","",,""
4125O00056C0,"","R. Florianópolis,425","",-22.896354,-43.364145,"","",0,"","",,""
4127O00001C0,"",Estada de Jacarépaguá proximo a Praça Moradas do Itanhangá,"",-22.97468,-43.327627,"","",0,"","",,""
4127O00002C0,"",Estrada de Jacarépagua s/n,"",-22.97499,-43.32651,"","",0,"","",,""
4127O00014C0,"","Estrada do Itanhangá ,637","",-22.99402,-43.31084,"","",0,"","",,""
4127O00019C0,"",Estrada da Barra da Tijuca próximo ao 3114,"",-22.98697,-43.30664,"","",0,"","",,""
4127O00020C0,"",Rua Estrada da Barra da Tijuca oposto a Rua Marituba,"",-22.98677,-43.30374,"","",0,"","",,""
4127O00033C0,"","Rua Dom Rosalvo Costa Rego, 50","",-22.995542,-43.303946,"","",0,"","",,""
4127O00034C0,"",Rua Dom Rosalvo Costa Rego próximo ao 475,"",-22.99325,-43.30288,"","",0,"","",,""
4127O00036C9,"",Praça do Aleijadinho,"",-22.98869,-43.30136,"","",0,"","",,""
4127O00038C0,"",Estrada da Barra da Tijuca próximo ao 3108-3112,"",-22.986826,-43.306798,"","",0,"","",,""
4127O00046C0,"","Av. Eng. Souza Filho, l/o ao 1193","",-22.98731,-43.32881,"","",0,"","",,""
4127O00058C0,"",Via Light Rio das Pedras s/n,"",-22.9755,-43.33111,"","",0,"","",,""
4127O00059C0,"",Via Light Rio das Pedras,"",-22.977391,-43.333742,"","",0,"","",,""
4127O00061C0,"",RUA DOM ROSALVO COSTA REGO 434,"",-22.99186,-43.30226,"","",0,"","",,""
4127O00063C0,"",Estrada das Furnas próximo ao 2645,"",-22.98038,-43.29322,"","",0,"","",,""
4127O00064C0,"",Estrada das Furnas próximo ao 2932,"",-22.98146,-43.29485,"","",0,"","",,""
4127O00065C0,"",Estrada das Furnas próximo ao 3001,"",-22.98225,-43.29537,"","",0,"","",,""
4127O00067C0,"",Estrada das Furnas próximo 2549,"",-22.98186,-43.30034,"","",0,"","",,""
4127O00068C0,"",Estrada das Furnas oposto ao 3925,"",-22.9844,-43.30009,"","",0,"","",,""
4127O00069C0,"",Estrada das Furnas próximo ao 3925,"",-22.98436,-43.29987,"","",0,"","",,""
4127O00071C0,"",Estrada da Barra da Tijuca oposto a Praça Senador Melo Viera,"",-22.99326,-43.30326,"","",0,"","",,""
4127O00073C0,"",Estrada da Barra da Tijuca oposto ao 1636,"",-23.00012,-43.30495,"","",0,"","",,""
4127O00074C0,"",Estrada da Barra da Tijuca próximo a acesso ao Marina Barra Clube,"",-23.00378,-43.30469,"","",0,"","",,""
4127O00075C0,"",Estrada da Barra da Tijuca próximo ao 1006,"",-23.00432,-43.30419,"","",0,"","",,""
4127O00077C0,"",Rua Dom Rosalvo Costa Rego oposto à Rua Itália Fausto,"",-22.98828,-43.30189,"","",0,"","",,""
4127O00078C0,"",Rua Dom Rosalvo Costa Rego oposto ao 542,"",-22.99048,-43.302,"","",0,"","",,""
4127O00082C0,"",Estrada do Itanhangá 511,"",-22.99028,-43.31144,"","",0,"","",,""
4127O00083C0,"",Estrada do Itanhangá 208,"",-22.9897,-43.31144,"","",0,"","",,""
4127O00084C0,"",Estrada do Itanhangá oposto ao 1091,"",-22.99624,-43.31339,"","",0,"","",,""
4127O00085C0,"",Estrada do Itanhangá 1079,"",-22.99633,-43.31273,"","",0,"","",,""
4127O00086C0,"",Estrada do Itanhangá 1105,"",-22.99723,-43.31485,"","",0,"","",,""
4127O00087C0,"",Estrada do Itanhangá oposto ao 1103,"",-22.99702,-43.31487,"","",0,"","",,""
4127O00091C0,"",Estrada do Itanhangá 623,"",-22.99343,-43.32135,"","",0,"","",,""
4127O00092C0,"",Estrada do Itanhangá 2519,"",-22.992085,-43.32126,"","",0,"","",,""
4127O00093C0,"",Ponto Final: Rio das Pedras :: Linha 863,"",-22.97852,-43.33362,"","",0,"","",,""
4127O00098C9,"",Estrada da Barra da Tijuca próximo ao 3914,"",-22.987753,-43.310016,"","",0,"","",,""
4127O00099C9,"",Estrada da Barra da Tijuca,"",-22.98772,-43.30937,"","",0,"","",,""
4127O00102C0,"",Estrada da Barra da Tijuca próximo ao 3570,"",-22.986578,-43.305353,"","",0,"","",,""
4127O00103C0,"",Estrada da Barra da Tijuca próximo ao oposto ao 3360,"",-22.986789,-43.305246,"","",0,"","",,""
4127O00104C0,"",Estrada da Barra da Tijuca próximo ao 3140,"",-22.987414,-43.309054,"","",0,"","",,""
4127O00105C0,"",Estr. do Itanhangá próximo ao 1685,"",-22.997361,-43.31953,"","",0,"","",,""
4127O00106C0,"",Estr. do Itanhangá próximo ao oposto ao 1685,"",-22.99719,-43.319456,"","",0,"","",,""
4127O00107C0,"",Estr. do Itanhangá próximo ao 2119,"",-22.994783,-43.320618,"","",0,"","",,""
4127O00109C0,"",Estrada do Itanhangá próximo ao 2524-2528 - Itanhangá,"",-22.992358,-43.32111,"","",0,"","",,""
4127O00110C0,"","Estrada do Itanhangá ,554","",-22.989201,-43.322352,"","",0,"","",,""
4127O00037C0,"",Estrada da Barra da Tijuca oposto ao 2005,"",-22.986754,-43.303233,"","",0,"","",,""
4127O00108C0,"",Estr. do Itanhangá próximo ao 2222,"",-22.995115,-43.320229,"","",0,"","",,""
4126O00005C0,"",Iposeira,"",-23.00158,-43.27619,"","",0,"","",,""
4127O00090C0,"",Estrada do Itanhangá oposto ao 625,"",-22.993579,-43.32125,"","",0,"","",,""
4127O00005C0,"","Av. Eng. Souza Filho, 1193","",-22.987749,-43.32867,"","",0,"","",,""
4127O00094C0,"",Ponto Final: Rio das Pedras :: Linha 860 e 877,"",-22.979031,-43.333493,"","",0,"","",,""
4127O00072C0,"",Estrada da Barra da Tijuca próximo ao 2005,"",-22.996237,-43.304794,"","",0,"","",,""
4127O00066C0,"",Estrada das Furnas próximo ao 3800,"",-22.98151,-43.300592,"","",0,"","",,""
4125O00052C0,"",Rua Luiz Beltrão próximo ao 800,"",-22.889483,-43.361958,"","",0,"","",,""
4126O00003C0,"",Pedra da Gávea,"",-23.00405,-43.28044,"","",0,"","",,""
4126O00001C0,"",Professor Júlio Lohman,"",-23.00928,-43.29064,"","",0,"","",,""
4126O00078C0,"",Fleming,"",-23.00943,-43.294908,"","",0,"","",,""
4125O00057C9,"",Intendente Magalhães,"",-22.877572,-43.372957,"","",0,"","",,""
4127O00113C0,"","Via Light Rio das Pedras, s/n","",-22.974082,-43.329534,"","",0,"","",,""
4127O00114C0,"","Via Light Rio das Pedras, s/n","",-22.973949,-43.329184,"","",0,"","",,""
4127O00115C0,"",Maracaí :: Linha 448,"",-22.98204,-43.29495,"","",0,"","",,""
4128BO0010T9,"",Terminal Alvorada,"",-23.001199,-43.3657,"","",1,"","",,""
4128O00003C1,"",Ruy Antunes Corrêa,"",-23.000458,-43.417253,"","",0,"","",,""
4128O00011C0,"",Professor Alfredo Colombo,"",-23.00081,-43.38912,"","",0,"","",,""
4128O00010C0,"",Hélio Pellegrino,"",-23.00071,-43.39259,"","",0,"","",,""
4128O00008C0,"",Moysés Castello Branco Filho,"",-23.000629,-43.398546,"","",0,"","",,""
4128O00007C0,"",João Saldanha,"",-23.00041,-43.40392,"","",0,"","",,""
4128O00006C0,"",Cândido Portinari,"",-23.00028,-43.40865,"","",0,"","",,""
4128O00003C0,"",Luiz Aranha,"",-23.00166,-43.41901,"","",0,"","",,""
4128O00005C0,"",Octavio Dupont,"",-23.00061,-43.41388,"","",0,"","",,""
4128O00002C0,"",Pedra de Itaúna,"",-23.003523,-43.42464,"","",0,"","",,""
4128O00001C0,"",Adolpho de Vasconcellos,"",-23.00515,-43.42958,"","",0,"","",,""
4128O00026C0,"",Supermercados Guanabara :: Somente Ônibus Fretados,"",-23.000751,-43.338253,"","",0,"","",,""
4128O00030C0,"",Comitê Olímpico do Brasil,"",-23.004069,-43.323149,"","",0,"","",,""
4128O00034C0,"",Gilberto Amado,"",-23.01268,-43.29911,"","",0,"","",,""
4128O00035C0,"","Avenida Lúcio Costa ,L/O 6700","",-23.01109,-43.36837,"","",0,"","",,""
4128O00036C0,"","Avenida Lúcio Costa ,L/O 6420","",-23.01089,-43.36416,"","",0,"","",,""
4128O00037C0,"","Avenida Lúcio Costa ,L/O6300","",-23.01063,-43.358963,"","",0,"","",,""
4128O00038C0,"","Avenida Lúcio Costa ,L/O 6200","",-23.01054,-43.35534,"","",0,"","",,""
4128O00039C0,"","Avenida Lúcio Costa ,L/O 5210","",-23.01044,-43.350738,"","",0,"","",,""
4128O00040C0,"","Avenida Lúcio Costa ,L/O 4700","",-23.01047,-43.34578,"","",0,"","",,""
4128O00041C0,"","Avenida Lúcio Costa ,L/O 4270","",-23.01053,-43.3399,"","",0,"","",,""
4128O00042C0,"","Avenida Lúcio Costa ,L/O3650","",-23.01081,-43.33401,"","",0,"","",,""
4128O00043C0,"","Avenida Lúcio Costa , L/O Barra Mares","",-23.011117,-43.329637,"","",0,"","",,""
4128O00044C0,"","Avenida Lúcio Costa ,L/O 3150","",-23.011598,-43.326203,"","",0,"","",,""
4128O00045C0,"","Avenida Lúcio Costa ,L/O2930","",-23.0119,-43.3238,"","",0,"","",,""
4128O00046C0,"","Avenida Lúcio Costa ,L/O 2320","",-23.01286,-43.31964,"","",0,"","",,""
4128O00048C0,"","Avenida Lúcio Costa ,L/O1710","",-23.01402,-43.314522,"","",0,"","",,""
4128O00049C0,"","Avenida do Pepê,1120","",-23.014827,-43.30981,"","",0,"","",,""
4128O00055C0,"",Alfa Barra,"",-23.0086,-43.36602,"","",0,"","",,""
4128O00056C0,"",Prefeito Dulcídio Cardoso,"",-23.00452,-43.36595,"","",0,"","",,""
4128O00062C0,"",Via Parque Shopping,"",-22.98431,-43.3652,"","",0,"","",,""
4128O00063C0,"",Shopping Aerotown,"",-22.984452,-43.366121,"","",0,"","",,""
4128O00066C0,"",Jorge Curi,"",-22.99442,-43.36632,"","",0,"","",,""
4128O00068C0,"",Av. Emb. Abelardo Bueno 4801,"",-22.97348,-43.39888,"","",0,"","",,""
4128O00069C0,"",Av. Emb. Abelardo Bueno em frente ao Posto Ipiranga nº 3629,"",-22.97354,-43.38651,"","",0,"","",,""
4128O00071C0,"","Av. Luís Carlos Prestes, 180","",-22.995469,-43.363517,"","",0,"","",,""
4128O00072C0,"","Av. Luís Carlos Prestes, 350","",-22.995466,-43.361904,"","",0,"","",,""
4128O00073C0,"","Av. Luís Carlos Prestes, acesso Barra Shopping","",-22.995735,-43.358192,"","",0,"","",,""
4128O00107C0,"",César Lattes,"",-23.004113,-43.428925,"","",0,"","",,""
4128O00110C0,"",Praca Prof Souza Araujo,"",-23.00705,-43.31649,"","",0,"","",,""
4128O00113C0,"","Avenida Lúcio Costa, 2916","",-23.01201,-43.32151,"","",0,"","",,""
4128O00114C0,"","Avenida Lúcio Costa ,3100","",-23.011215,-43.326357,"","",0,"","",,""
4128O00115C0,"","Avenida Lúcio Costa,3500","",-23.010709,-43.331039,"","",0,"","",,""
4128O00116C0,"","Avenida Lúcio Costa,3712","",-23.01044,-43.33499,"","",0,"","",,""
4128O00117C0,"","Avenida Lúcio Costa,4250","",-23.01021,-43.3399,"","",0,"","",,""
4128O00118C0,"","Avenida Lúcio Costa,4700","",-23.01008,-43.346055,"","",0,"","",,""
4128O00018C0,"",Barra Shopping,"",-23.000298,-43.357643,"","",0,"","",,""
4128O00105C0,"",Petrônio Castro e Souza,"",-22.99972,-43.413052,"","",0,"","",,""
4128O00020C0,"",Parque das Rosas,"",-23.000385,-43.352452,"","",0,"","",,""
4128O00015C0,"",Ataulpho Coutinho,"",-23.0007,-43.37614,"","",0,"","",,""
4128O00057C0,"",Barra Shopping,"",-22.999369,-43.357458,"","",0,"","",,""
4128O00083C0,"",Jeronyma Mesquita,"",-23.002391,-43.325333,"","",0,"","",,""
4128O00029C0,"",Coronel Paulo Malta Rezende,"",-23.00221,-43.327861,"","",0,"","",,""
4128O00016C0,"",Raymundo Magalhães Jr.,"",-23.000575,-43.372277,"","",0,"","",,""
4128O00089C0,"",Senador Generoso Ponce,"",-22.9998,-43.344,"","",0,"","",,""
4128O00033C0,"",Euvaldo Lodi,"",-23.0085,-43.30367,"","",0,"","",,""
4128O00025C0,"",Dalcidio Jurandir,"",-23.000678,-43.339595,"","",0,"","",,""
4128O00053C0,"",Euvaldo Lodi,"",-23.00916,-43.30439,"","",0,"","",,""
4128O00050C0,"",Comandante Júlio de Moura,"",-23.01421,-43.30551,"","",0,"","",,""
4128O00052C0,"",Gilberto Amado,"",-23.01167,-43.30495,"","",0,"","",,""
4128O00109C0,"",Nuta James,"",-23.006358,-43.312309,"","",0,"","",,""
4128O00112C0,"",Praça do Ó,"",-23.0124,-43.31865,"","",0,"","",,""
4128O00047C0,"",Praça do Ó,"",-23.013202,-43.317755,"","",0,"","",,""
4128O00059C0,"",Juan Manuel Fangio,"",-22.9937,-43.36547,"","",0,"","",,""
4128O00065C0,"",Subprefeitura da Barra,"",-22.99295,-43.36629,"","",0,"","",,""
4128O00060C0,"",CasaShopping,"",-22.9916,-43.36544,"","",0,"","",,""
4128O00064C0,"",Aeroporto de Jacarepaguá,"",-22.98764,-43.36619,"","",0,"","",,""
4128O00061C0,"",Aeroporto de Jacarepaguá,"",-22.987624,-43.365336,"","",0,"","",,""
4128O00082C0,"",Downtown,"",-23.004698,-43.319783,"","",0,"","",,""
4128O00084C0,"",Coronel Paulo Malta Rezende,"",-23.00146,-43.32749,"","",0,"","",,""
4128O00028C0,"",Senador Danton Jobim,"",-23.00156,-43.3295,"","",0,"","",,""
4128O00085C0,"",José Leal da Silva,"",-23.00054,-43.33026,"","",0,"","",,""
4128O00027C0,"",Luther King,"",-23.00114,-43.33191,"","",0,"","",,""
4128O00086C0,"",Freeway,"",-23.000293,-43.333833,"","",0,"","",,""
4128O00087C0,"",Dalcidio Jurandir,"",-22.99995,-43.33863,"","",0,"","",,""
4128O00024C0,"",Barra Garden,"",-23.000579,-43.342716,"","",0,"","",,""
4128O00090C0,"",Jornalista Tim Lopes,"",-22.99978,-43.345974,"","",0,"","",,""
4128O00091C0,"",Parque das Rosas,"",-22.99971,-43.35033,"","",0,"","",,""
4128O00021C0,"",Parque das Rosas,"",-23.000437,-43.350046,"","",0,"","",,""
4128O00013C0,"",Arthur Licio Pontual,"",-23.00077,-43.38151,"","",0,"","",,""
4128O00012C0,"",RioDesign Barra,"",-23.00087,-43.38596,"","",0,"","",,""
4128O00100C0,"",Engenheiro Carlos Euler,"",-23.00006,-43.38769,"","",0,"","",,""
4128O00103C0,"",José Eiras Pinheiro,"",-22.999665,-43.402786,"","",0,"","",,""
4128O00104C0,"",Cândido Portinari,"",-22.999464,-43.407381,"","",0,"","",,""
4128O00106C0,"",Pedra de Itaúna,"",-23.002714,-43.424657,"","",0,"","",,""
4128O00121C0,"","Avenida Lúcio Costa,6300","",-23.01034,-43.3595,"","",0,"","",,""
4128O00122C0,"","Avenida Lúcio Costa,6388","",-23.01048,-43.36364,"","",0,"","",,""
4128O00127C0,"",Praça Professor José Bernardino,"",-23.01085,-43.30974,"","",0,"","",,""
4128O00134C0,"",Olegário Maciel,"",-23.01515,-43.30573,"","",0,"","",,""
4128O00135C0,"","Avenida do Pepê,500","",-23.01482,-43.30214,"","",0,"","",,""
4128O00138C0,"",Metrô Jardim Oceânico :: Ônibus Convencionais,"",-23.007157,-43.310983,"","",0,"","",,""
4128O00173C0,"",Metrô Jardim Oceânico :: Ônibus Executivos,"",-23.007141,-43.311311,"","",0,"","",,""
4128O00175C0,"",Ponto Final: Ônibus Executivos :: Bangu e Campo Grande,"",-23.00756,-43.30397,"","",0,"","",,""
4128O00178C0,"",Desembargador Araújo Jorge,"",-23.01052,-43.29741,"","",0,"","",,""
4128O00190C0,"",Av. Emb. Abelardo Bueno em frente ao Parque Olímpico,"",-22.973512,-43.393613,"","",0,"","",,""
4128O00191C0,"",Av. Emb. Abelardo Bueno passarela da Estação BRT Rio2,"",-22.973547,-43.384621,"","",0,"","",,""
4128O00203C0,"","Avenida Lúcio Costa ,L/O3606","",-23.010569,-43.338147,"","",0,"","",,""
4128O00205C0,"",Ponto Final: Downtown :: Linha 900,"",-23.0048,-43.31925,"","",0,"","",,""
4128O00209C0,"",Alfabarra II,"",-23.009,-43.366321,"","",0,"","",,""
4128O00210C0,"",Ponto Final: Barra Sul :: Linha 553 SP,"",-23.006439,-43.431313,"","",0,"","",,""
